T   c3  c4  c5  c6  c7  c8  c9
264.00000	1.836864899	1.29689061	1.358231684	32.13733031	11.70149836	2.021182305	0.48850512
265.00000	1.88611092	1.329674707	1.391455706	32.55780669	11.79758303	2.032791664	0.490829339
266.00000	1.936294002	1.363033034	1.425234993	32.98090997	11.89386196	2.044407595	0.493154149
267.00000	1.98742331	1.396970298	1.459573651	33.40663183	11.99033331	2.056030073	0.495479542
268.00000	2.03950801	1.431491235	1.494475752	33.834963	12.0869954	2.067659	0.497805513
269.00000	2.092557353	1.466600466	1.529945342	34.26589469	12.18384656	2.079294327	0.500132057
270.00000	2.146580333	1.502302643	1.565986378	34.69941711	12.28088526	2.090936006	0.502459174
271.00000	2.201586075	1.538602356	1.602602875	35.13552196	12.37810997	2.102583938	0.504786852
272.00000	2.257583572	1.575504143	1.639798673	35.57419897	12.47551885	2.1142381	0.50711509
273.00000	2.31458182	1.613012537	1.67757773	36.01544034	12.57311039	2.125898393	0.509443878
274.00000	2.372589643	1.651132017	1.715943796	36.45923532	12.67088305	2.137564793	0.511773216
275.00000	2.431615952	1.689867032	1.754900741	36.90557558	12.7688353	2.149237203	0.514103104
276.00000	2.491669613	1.729221945	1.794452259	37.35445137	12.86696563	2.160915597	0.51643353
277.00000	2.55275928	1.769201147	1.8346021	37.8058534	12.96527249	2.172599879	0.518764488
